sample size,tauhat,sehat,lb,ub
20,0.9470572206652805,1.1254991577321294,-1.7143253821997797,3.6084398235303405
22,1.4220678134101306,0.8447149119525225,-0.4888100751373945,3.3329457019576556
24,0.586238189029419,0.9828940844494358,-1.5770971047771059,2.749573482835944
26,2.871753696941979,0.459432330716085,1.8792104898981183,3.8642969039858395
28,2.02085813362796,0.515137270758125,0.9228690319698845,3.1188472352860352
30,1.880248225542012,0.43116764287540943,0.9705640159458595,2.789932435138165
32,2.0619183253921074,0.45141967528656896,1.117086086384151,3.006750564400064
34,1.5871294132806575,0.38757708913191297,0.781118732822684,2.393140093738631
36,2.372988765162165,0.6176182633566069,1.0953480443357286,3.6506294859886017
38,1.5460162735964746,0.412460132692807,0.696538728841899,2.39549381835105
40,2.1194124722542664,0.49092321309749826,1.112121242372266,3.126703702136267
42,1.684680160817901,0.38721437809745113,0.8927378368730137,2.476622484762788
44,2.0737351811689124,0.4006679351353534,1.2565675399204752,2.89090282241735
46,2.406944202544447,0.38249054304909985,1.6287613415813489,3.1851270635075455
48,1.1767217434846762,0.30782927586783654,0.5517950899978192,1.8016483969715331
50,1.875976369425021,0.4515712168512165,0.9610061733202026,2.7909465655298398
52,2.3389885828107086,0.44144637562830824,1.4460790108090944,3.231898154812323
54,2.302928154322994,0.26529004172600906,1.7671640477205874,2.8386922609254004
56,2.0441235816295973,0.2740015675077843,1.4915467592537535,2.596700404005441
58,2.1314203558932414,0.2759091496680661,1.5757108036403138,2.687129908146169
60,1.9341693743338368,0.26182153509677863,1.4074523856646977,2.460886363002976
62,2.2935479154468044,0.44419924557210017,1.4008961123663213,3.1861997185272877
64,1.910617773629033,0.285126838464823,1.33820176086145,2.483033786396616
66,2.5546186653650675,0.34676944054161907,1.8590872493176653,3.2501500814124697
68,2.4077075043444065,0.2420767497704153,1.9225748571694368,2.8928401515193762
70,1.6666894189782053,0.2252254725707996,1.2156831898811555,2.117695648075255
72,2.0740867889166688,0.2138929212582946,1.6460880422954844,2.5020855355378533
74,2.1214669732646927,0.2550344994318705,1.6114939734377662,2.631439973091619
76,2.0810262639048176,0.2717372131218768,1.5380027742151796,2.6240497535944556
78,2.0333616567216755,0.2745214718462871,1.4851044188055784,2.5816188946377725
80,1.8408207392832565,0.2436282191038303,1.3545367788096503,2.3271046997568625
82,1.7413838514430315,0.24934261402225577,1.2439589469267727,2.2388087559592904
84,2.358520045482245,0.24378108819211267,1.872434361575616,2.8446057293888742
86,1.9992978204032075,0.19003633954540247,1.6205559419425655,2.3780396988638492
88,2.003209057530514,0.21249231809754154,1.5799026530058495,2.4265154620551788
90,2.2125818167948195,0.20606019760253574,1.8022635426605864,2.6229000909290527
92,1.925085151992969,0.24971559684018285,1.4280386898248085,2.4221316141611293
94,2.2001855078520656,0.22987949045514575,1.7427974296990514,2.6575735860050798
96,2.1136759864263297,0.23854639358734833,1.6392168039201023,2.588135168932557
98,2.2635447321421553,0.2561266305982535,1.7542963723161076,2.772793091968203
100,2.2551431863115527,0.2886055813713391,1.6815083427079067,2.828778029915199
102,1.8645063954442644,0.24553180258037094,1.3766399336982222,2.3523728571903066
