sample size,iteration,tauhat,sehat,bias
100,1,2.0467668939424355,0.35581705356692434,0.046766893942435495
100,2,1.4415702451655075,0.40950230683089345,-0.5584297548344925
100,3,1.9133373776369562,0.4298298524091945,-0.08666262236304378
100,4,2.459067797837119,0.3329096098606277,0.45906779783711915
100,5,1.8679900615274634,0.40094961865046036,-0.13200993847253661
100,6,2.206469785466094,0.305711130283092,0.20646978546609418
100,7,2.074728995443281,0.3579399675597079,0.07472899544328104
100,8,2.750967905643989,0.3697172244677063,0.7509679056439889
100,9,2.159273890010847,0.3368581776229458,0.15927389001084702
100,10,2.4030429854291766,0.35629090490021764,0.4030429854291766
100,11,1.37132084377502,0.34369391624345075,-0.62867915622498
100,12,1.6447570856346196,0.371648729818827,-0.35524291436538036
100,13,1.8597075996946162,0.36607635715680015,-0.1402924003053838
100,14,1.9077193606312033,0.3063549775705715,-0.09228063936879671
100,15,2.402152422906665,0.3206282941996475,0.40215242290666486
100,16,1.4096125990071942,0.3430403441815901,-0.5903874009928058
100,17,1.6144680003978757,0.32896595119237027,-0.38553199960212425
100,18,1.8827472190475256,0.3771989580721461,-0.11725278095247438
100,19,2.1136732959108384,0.34509756958541327,0.11367329591083841
100,20,1.2860953180230932,0.3152418896096693,-0.7139046819769068
100,21,2.2798501263313518,0.40293292736228925,0.27985012633135176
100,22,2.0228152256144227,0.33339955274878524,0.02281522561442273
100,23,2.328993349220539,0.35686426634454294,0.3289933492205388
100,24,1.4076758936625913,0.43524426592289467,-0.5923241063374087
100,25,2.3509118212076507,0.3770048727151677,0.35091182120765074
100,26,1.8762008374178816,0.32826844430160634,-0.12379916258211843
100,27,2.5129681824138657,0.34199335786086305,0.5129681824138657
100,28,1.494001554257347,0.3553623947418507,-0.505998445742653
100,29,1.7300858247660533,0.4182311771019155,-0.2699141752339467
100,30,2.3172753111982813,0.3807382630151668,0.31727531119828134
100,31,2.3773269002115613,0.35720738966282006,0.37732690021156134
100,32,2.8437430601788813,0.38744885129889656,0.8437430601788813
100,33,1.967977876562237,0.33959312982761275,-0.032022123437762895
100,34,2.3377062008731726,0.34559667116288345,0.3377062008731726
100,35,1.8848214665940626,0.40779035337825653,-0.11517853340593742
100,36,1.78756367019023,0.3559924912786397,-0.21243632980977
100,37,2.1304794714977358,0.351837580550744,0.13047947149773576
100,38,2.2408700035027316,0.3314579175915092,0.24087000350273158
100,39,2.0217264323209503,0.3287700293767805,0.021726432320950284
100,40,1.5877550576997712,0.3445424955469209,-0.4122449423002288
100,41,1.525876924048681,0.34518953588510526,-0.4741230759513191
100,42,1.820787130296202,0.3779282775562396,-0.17921286970379802
100,43,1.5232421903493596,0.39893707707467985,-0.4767578096506404
100,44,1.4968721045675806,0.3841551606941804,-0.5031278954324194
100,45,2.066898457375256,0.35748809873405757,0.06689845737525602
100,46,1.6400227253599837,0.33316597924128066,-0.3599772746400163
100,47,1.693044285119714,0.3721848476776826,-0.30695571488028595
100,48,2.4231569205073678,0.41165984398214456,0.42315692050736775
100,49,1.7415299128430477,0.3803988851523756,-0.2584700871569523
100,50,2.9324758544789846,0.39690567359931456,0.9324758544789846
100,51,1.6722753507346388,0.34997494937708484,-0.32772464926536116
100,52,0.9959920515737894,0.35079527933421556,-1.0040079484262106
100,53,2.5275468116992896,0.34031568355485087,0.5275468116992896
100,54,2.019690691354018,0.4018910433558135,0.019690691354017797
100,55,2.502543573373373,0.36023033019648737,0.502543573373373
100,56,1.4613485554986874,0.3782867637963139,-0.5386514445013126
100,57,2.4039424511098826,0.4585390813502703,0.4039424511098826
100,58,2.5681426552524207,0.44156885331562,0.5681426552524207
100,59,2.1675694706876527,0.400806825894576,0.1675694706876527
100,60,1.4742989599467524,0.38172318766735813,-0.5257010400532476
100,61,1.3897904528052252,0.35132338859506435,-0.6102095471947748
100,62,1.7715440395018995,0.34729223020937555,-0.22845596049810046
100,63,1.7881308167612122,0.3586434393830161,-0.21186918323878778
100,64,2.2512247831951617,0.3669662432506712,0.2512247831951617
100,65,1.2700519826503107,0.37867208679695336,-0.7299480173496893
100,66,2.0489215955073368,0.3646929584190106,0.04892159550733677
100,67,2.4818917227555213,0.34758234720947867,0.4818917227555213
100,68,2.265101833972845,0.3597778900724495,0.26510183397284504
100,69,2.3884822891104593,0.36213199386191386,0.38848228911045934
100,70,1.423988498523587,0.36868575581039376,-0.5760115014764129
100,71,2.155581118303915,0.39593116636665276,0.15558111830391486
100,72,1.6598515286281894,0.3732789688841189,-0.3401484713718106
100,73,1.6727918360825988,0.38599769721396116,-0.32720816391740115
100,74,2.201046830811868,0.33135714566980595,0.20104683081186803
100,75,2.047788440833557,0.3257617214692585,0.04778844083355693
100,76,1.75430628845975,0.36366990069934135,-0.24569371154025
100,77,2.0511852441680904,0.26964851602569223,0.05118524416809045
100,78,2.2369429706630655,0.35262237832827914,0.23694297066306547
100,79,2.368654744026803,0.3734484183172452,0.3686547440268031
100,80,1.9050901362188624,0.38422249154336435,-0.09490986378113764
100,81,2.1255424348623637,0.3567757926544868,0.12554243486236372
100,82,1.9401626827775948,0.320972552419223,-0.05983731722240515
100,83,1.9985693567014258,0.328074978276993,-0.0014306432985742301
100,84,1.8062837679271708,0.37465763435814875,-0.19371623207282918
100,85,1.4148623761056456,0.3864575271597931,-0.5851376238943544
100,86,1.1469460799995184,0.3780245433359106,-0.8530539200004816
100,87,2.4384691861662833,0.3464154307010996,0.4384691861662833
100,88,1.5955521564881225,0.33306064076109665,-0.40444784351187746
100,89,2.2256821873553245,0.4116316350276695,0.22568218735532453
100,90,1.8894293898088186,0.35975996940890975,-0.11057061019118142
100,91,1.3971261914380808,0.3816749663897679,-0.6028738085619192
100,92,2.1095358150663506,0.3610008810690393,0.10953581506635057
100,93,1.890373901731109,0.3327697863033364,-0.10962609826889103
100,94,2.633251357380936,0.36363716256643386,0.633251357380936
100,95,2.069329553929676,0.36509055440466814,0.0693295539296761
100,96,1.9432258695801465,0.3428238408099377,-0.056774130419853464
100,97,2.0104755777468113,0.43239153539505193,0.010475577746811293
100,98,2.3992940870385686,0.33167196124403336,0.3992940870385686
100,99,2.2462454527026434,0.35897635182407717,0.24624545270264342
100,100,2.1922021238713545,0.3614734280817529,0.1922021238713545
100,101,2.2858200027317697,0.32050503718083223,0.28582000273176966
100,102,2.271874336373529,0.36625450172554347,0.271874336373529
100,103,1.8345057649383856,0.35018083589859955,-0.16549423506161443
100,104,1.4974923849327268,0.36756412724481635,-0.5025076150672732
100,105,2.6243802232315714,0.34860589238274053,0.6243802232315714
100,106,1.5291525658266099,0.3737979221735187,-0.47084743417339014
100,107,1.9012498990514204,0.40923616524615714,-0.09875010094857961
100,108,2.3473678538582146,0.39568855099633726,0.34736785385821456
100,109,1.3260896515518104,0.364430996164529,-0.6739103484481896
100,110,1.8040104857362143,0.36853294021069233,-0.19598951426378575
100,111,2.545423234354882,0.35118943055316515,0.5454232343548822
100,112,1.359388296824063,0.3506686257058967,-0.6406117031759371
100,113,1.9397939345407615,0.3286441969727156,-0.060206065459238456
100,114,2.14481904903632,0.37768109362349456,0.14481904903631992
100,115,2.3956904071888996,0.34316976888731465,0.3956904071888996
100,116,2.4080866898249216,0.33472963355853635,0.4080866898249216
100,117,2.2571107320256694,0.34687220189767565,0.25711073202566936
100,118,1.7114011294974119,0.31470521935287016,-0.28859887050258815
100,119,2.626853804508608,0.3715060468143586,0.6268538045086078
100,120,2.308597248908551,0.3566983201778883,0.3085972489085509
100,121,1.7205673050925199,0.376619962732918,-0.27943269490748013
100,122,1.7123630240932988,0.38245818426276756,-0.28763697590670123
100,123,2.6309392092893478,0.36535212592267885,0.6309392092893478
100,124,1.7121581012664833,0.41296788418518976,-0.28784189873351673
100,125,1.8932336539940846,0.40232278519604586,-0.10676634600591539
100,126,2.2933076667783707,0.3756253511661862,0.2933076667783707
100,127,2.3106866103424055,0.30665535364180324,0.3106866103424055
100,128,1.7256162890544908,0.34358102084720166,-0.2743837109455092
100,129,2.0834802084737962,0.33390816188997097,0.08348020847379622
100,130,2.0068306591640512,0.3276069092957104,0.006830659164051234
100,131,1.9196592282134937,0.3685019424553366,-0.08034077178650634
100,132,1.9504639815450115,0.41141264844252695,-0.04953601845498845
100,133,2.606206034367429,0.343996105218893,0.6062060343674291
100,134,2.1278438180099952,0.40758094381792204,0.12784381800999522
100,135,1.6028922948881918,0.37840682374259405,-0.39710770511180815
100,136,2.2163286759909777,0.3564303268495309,0.21632867599097771
100,137,1.8472990514509227,0.3444492914638846,-0.15270094854907734
100,138,1.1877297385825067,0.3598792564774913,-0.8122702614174933
100,139,1.9538212794884575,0.36658795213085427,-0.04617872051154248
100,140,2.674784929452441,0.32654990893378294,0.6747849294524411
100,141,1.1468679342415973,0.3602098373038429,-0.8531320657584027
100,142,1.8456746517322276,0.3361685483090774,-0.15432534826777244
100,143,1.394786761530836,0.38380211780786666,-0.605213238469164
100,144,1.400326484405157,0.3861333457533993,-0.5996735155948429
100,145,1.2156585952157068,0.36064248031966606,-0.7843414047842932
100,146,1.5990223881667935,0.34709828372922186,-0.40097761183320646
100,147,2.154240488369479,0.3562367435832662,0.1542404883694788
100,148,2.6286773606978184,0.34822256380509503,0.6286773606978184
100,149,2.592155090081198,0.3318899375416814,0.592155090081198
100,150,2.0724399481837636,0.37822616419845695,0.07243994818376365
100,151,1.7275036308095224,0.35643020870166275,-0.2724963691904776
100,152,1.710682141241457,0.36929553964854,-0.289317858758543
100,153,2.122768765586646,0.36376566847029845,0.12276876558664584
100,154,2.125220295689125,0.34005666567506515,0.12522029568912485
100,155,2.092643498472582,0.33618188504513075,0.09264349847258213
100,156,2.4309807960916645,0.33112357960512945,0.4309807960916645
100,157,2.393887029202183,0.32637665395309995,0.3938870292021832
100,158,2.2812864171531597,0.38025472590165305,0.2812864171531597
100,159,2.492734390576974,0.3473254110230068,0.4927343905769739
100,160,1.9391788987117233,0.33184431292412475,-0.06082110128827667
100,161,2.7343210395649438,0.3754308133806961,0.7343210395649438
100,162,2.077836953586299,0.3370985199228515,0.07783695358629883
100,163,2.4455144551278916,0.38165941471944387,0.44551445512789156
100,164,0.8697982746576386,0.37157215576310487,-1.1302017253423613
100,165,1.683323523001575,0.371066846723655,-0.31667647699842494
100,166,2.234238896366591,0.29932688595881285,0.23423889636659112
