sample size,tauhat,sehat,lb,ub
20,2.4269451204134973,0.5273528837419117,1.2108671898828764,3.643023050944118
22,1.1346310510615938,0.5382371526379882,-0.06463606030209057,2.333898162425278
24,2.189235425170952,0.369293481959627,1.3846140487662404,2.9938568015756633
26,0.9644754789468903,0.7585001592149317,-0.6623455653201655,2.591296523213946
28,1.7354880037137614,0.3936050428590336,0.9010825875567829,2.56989341987074
30,2.05796602876946,0.6073221219446868,0.7820295972499596,3.333902460288961
32,2.0072563992950574,0.48384906281843,0.9979649402619808,3.016547858328134
34,2.0147134726131624,0.4281262662905588,1.12683393929087,2.9025930059354548
36,1.5400948600623967,0.447212406516,0.6170938175118185,2.463095902612975
38,2.35372311523417,0.4552185595396076,1.4180079650839041,3.2894382653844363
40,1.7538515379542736,0.4137365221747982,0.9063506911098905,2.601352384798657
42,2.2198430548237167,0.47738356033076923,1.2448957584691662,3.194790351178267
44,1.900567455131728,0.2722554200750239,1.346001312043175,2.455133598220281
46,1.8817877231737457,0.37989297536234745,1.1097523098652435,2.6538231364822478
48,2.1271479622212714,0.302059375105291,1.514543155630327,2.739752768812216
50,1.8942797497507489,0.33332513977244155,1.2194982818892264,2.5690612176122714
52,2.0817598498888095,0.2902781982222454,1.4950857292415884,2.6684339705360305
54,1.9343796505849564,0.32692192903483586,1.2746244892204754,2.5941348119494374
56,1.7863394653162867,0.29468555738969127,1.1924397496313839,2.3802391810011896
58,2.2199064993439537,0.2546772379552524,1.707267808842034,2.7325451898458732
60,1.5655993222101954,0.27071179981677024,1.0212967689921704,2.1099018754282204
62,2.1657473082869743,0.2415260941022437,1.6806278717439804,2.650866744829968
64,1.3907335956907034,0.29572902827047637,0.7973098865272285,1.9841573048541785
66,2.4426064706151966,0.2747952443586898,1.8916751771534732,2.99353776407692
68,2.09802075184691,0.28688757936567755,1.5233158715175192,2.672725632176301
70,1.8741693510272812,0.2482355068840302,1.3772719969931493,2.371066705061413
72,2.0710295253853066,0.2726020034391923,1.5257443318897734,2.6163147188808398
74,2.138290387965763,0.28114343471887837,1.5762926699898183,2.700288105941708
76,1.8515723928577978,0.2263629988820881,1.3993603175073472,2.3037844682082484
78,1.8570259377331704,0.25523702193340353,1.3474287814929,2.3666230939734407
80,1.446730583980232,0.2438158408643088,0.9602036486695147,1.9332575192909494
82,1.9438620392977513,0.20862802712619863,1.5277665595337462,2.3599575190617563
84,1.7723414957176087,0.2237008739023939,1.326401953848507,2.2182810375867104
86,1.7514526384508096,0.22626950136419577,1.3006008154253474,2.2023044614762717
88,1.9428672240995066,0.22936286407630613,1.4860514901161217,2.3996829580828916
90,1.7956754167422906,0.20098944782798098,1.395536163723456,2.195814669761125
92,1.9672818063787842,0.2558931272792997,1.4580382540876893,2.476525358669879
94,2.147868676352798,0.2095416030029256,1.7310236770487903,2.564713675656806
96,2.140758185934596,0.2328269361297735,1.6777562900558112,2.6037600818133813
98,2.266711196257048,0.22553588851131504,1.8183606887863824,2.7150617037277134
100,2.0883349165904077,0.21535133723793928,1.6603693867498106,2.516300446431005
102,1.7153071180879174,0.1991188675267073,1.319722733423791,2.1108915027520436
104,2.101534784802924,0.19137810987069057,1.721441339446255,2.481628230159593
106,2.1231962095954833,0.1965599536159927,1.7329218139785254,2.513470605212441
108,1.9807776179853702,0.2703347677982352,1.444167345071323,2.5173878908994176
110,1.9728794983352302,0.20602669435746176,1.564026228639732,2.3817327680307288
112,2.031673460155899,0.18365841406888256,1.6673003975196061,2.3960465227921914
114,2.0603616011106376,0.1872938484142508,1.6888651408355138,2.4318580613857614
116,2.1163769932244865,0.1834875843761638,1.7525142277738488,2.480239758675124
118,2.1248861567549313,0.20007311223034385,1.728221752305196,2.5215505612046667
120,2.209312802666586,0.18843697682613192,1.8357980239366283,2.5828275813965433
122,1.9294501191816167,0.18945232877261386,1.5540000714096114,2.304900166953622
124,1.931644099054605,0.18973303206900893,1.5557124169699992,2.307575781139211
126,1.6788503714580998,0.17340482316375258,1.3353367523454907,2.022363990570709
128,2.0784305631503543,0.18690085950753177,1.7082498609343537,2.448611265366355
130,2.1816157236286813,0.20498865013545498,1.7756823883561277,2.587549058901235
132,2.1052359219554835,0.18340026028738765,1.7421161703178913,2.468355673593076
134,1.784305540897656,0.16936840922757224,1.4490238585759037,2.1195872232194084
136,2.1061036919131433,0.1729805246333206,1.7637267789508897,2.448480604875397
138,2.2134517720170415,0.17668121087503022,1.863804849775355,2.563098694258728
140,1.6820845269193205,0.19212070630194253,1.3019408857135362,2.062228168125105
142,1.7727490096742065,0.1668488849084841,1.4426584451038913,2.1028395742445216
144,1.7237385007146535,0.16656759096159643,1.3942513419344933,2.0532256594948137
146,1.9916864522311286,0.17036252137098318,1.6547390692538382,2.328633835208419
148,1.6822815499126365,0.17062458879979808,1.3448610555883636,2.0197020442369094
150,1.9397402306360731,0.18265854669535397,1.578568839276418,2.3009116219957284
152,1.750241642107571,0.1746318787905418,1.404985036576417,2.095498247638725
