sample size,tauhat,sehat,lb,ub
20,4.804770568280484,2.5714944355437765,-0.5977387677104229,10.207279904271392
22,2.74192939699652,3.874019669968448,-5.339134028546523,10.822992822539563
24,0.8758800991747765,3.244973168713543,-5.853782361491392,7.605542559840945
26,0.45786993250802904,2.3858165660314943,-4.466213446432676,5.381953311448734
28,6.940348496001105,2.683944770135721,1.4234210092955566,12.457275982706655
30,1.3555075668003158,1.0622076483996796,-0.8203261662511196,3.5313412998517513
32,2.2993515323608795,2.071724448722874,-1.9316742463117134,6.530377311033472
34,4.4183122734322975,1.8824236694046184,0.5839407347035159,8.252683812161079
36,1.5328375851316691,2.7061046405354463,-3.966628712235692,7.03230388249903
38,4.392208273720694,1.6349676394638406,1.0763402123269108,7.708076335114478
40,10.292240102331949,2.511691219932103,5.207587053486793,15.376893151177104
42,0.23647308022247526,1.1819353432690514,-2.1523073463507485,2.6252535067956995
44,4.32851647081651,2.6198081193800187,-0.9584703448074876,9.615503286440507
46,2.6474304142514082,1.4423033301259267,-0.2593409432618241,5.554201771764641
48,-0.5075257339802051,2.3382870812163428,-5.214253500294822,4.199202032334412
50,-2.150314226315028,2.475170422076922,-7.126977900739559,2.826349448109503
52,3.135951938420838,1.802733422129562,-0.4849446989855619,6.756848575827238
54,1.44043025200114,1.7940220990167106,-2.159538457685462,5.0403989616877425
56,2.770594145072696,0.8706275576669936,1.0250909883921393,4.516097301753253
58,1.6579522578162127,0.8507805479274372,-0.04636597744618043,3.362270493078606
60,0.26451353684562884,2.163498915151499,-4.066200066090824,4.5952271397820805
62,5.423472843310589,1.7303856766195786,1.9621861447780193,8.884759541843158
64,9.088822677704592,2.757326634994614,3.5770052734292435,14.60064008197994
66,3.9571601742900784,2.2005302473739343,-0.43890435458973,8.353224703169886
68,3.2177500847964664,1.515922861289473,0.1911124389682186,6.244387730624714
70,-0.07661331716301989,2.076688845741256,-4.220581388026572,4.067354753700531
72,-1.6875158116698146,2.475799106759592,-6.625341430388248,3.2503098070486196
74,2.653261839217235,2.4293709142857858,-2.1896005673883696,7.496124245822839
76,2.637784000312371,1.392952832352206,-0.13773510441947057,5.413303105044212
78,0.7664160780269149,1.4118073085924068,-2.045441868180041,3.5782740242338713
80,3.797386113944808,1.9835558255619932,-0.15157018669058253,7.746342414580199
82,1.4844008858377682,1.315766001474985,-1.134056904330379,4.102858676005916
84,0.753347575151273,2.955681817776785,-5.126445113352835,6.633140263655381
86,2.443906392238335,1.4396636175932542,-0.4190225946459596,5.30683537912263
88,0.7573582534888705,1.7515282201695153,-2.724564608303459,4.239281115281201
90,3.135281435654786,2.432504095256577,-1.698809298667812,7.969372169977384
92,3.602600601683121,1.7026842382048506,0.21992117499729957,6.985280028368942
94,1.5848946242670197,0.8185856419354853,-0.04088711834183001,3.2106763668758695
96,2.5301691814556624,1.3618839991407639,-0.17388342380412025,5.234221786715445
98,1.5254520544108183,1.2705707484003848,-0.9966109477280674,4.047515056549704
100,-0.06585456874800422,1.5394817522262159,-3.120906002724707,2.9891968652286987
102,4.599348104722185,1.0889329011849438,2.4389362432685266,6.759759966175842
104,2.5146490503410677,1.917862204579031,-1.289421538890012,6.318719639572148
106,1.5586189056351705,1.1166568658662037,-0.655753563515395,3.772991374785736
108,3.089060525208738,1.658008074813777,-0.19810174381060763,6.3762227942280845
110,1.2801931369987714,1.1191745302312308,-0.9382049399626895,3.498591213960232
112,-0.271389810259131,1.31501676738889,-2.8774443852320655,2.3346647647138035
114,1.4358111961940434,1.2808678291234172,-1.102064218959221,3.9736866113473077
116,2.291991864430855,0.42398531477034695,1.4520802214321882,3.1319035074295214
118,2.3524664758728933,1.1749613858586525,0.025307403197180278,4.679625548548606
120,1.7127024997463796,1.1140771438713086,-0.4934735517753186,3.9188785512680777
122,1.906246569114102,1.6935723102303997,-1.4469087410665407,5.259401879294744
124,2.047693700764943,1.1047164745517206,-0.139202897989664,4.23459029951955
126,-1.082339323986746,1.5999154622556224,-4.249020186637692,2.0843415386641997
128,2.6159539722760154,1.643343585886827,-0.6361746731256943,5.868082617677725
130,0.33726599626674036,2.687818961708454,-4.981043032849459,5.65557502538294
132,2.175697654342396,1.2867251335048824,-0.36993413695430144,4.721329445639093
134,0.8584426444766384,1.1517498763877172,-1.4198324521709655,3.1367177411242424
136,2.382258216464799,1.2251316897224473,-0.04083879649614541,4.805355229425744
138,-0.06182218952248747,1.2049161457191124,-2.4446170983200743,2.3209727192750997
140,3.328417076841364,1.537565550226054,0.2881832683023484,6.368650885380379
142,2.7565261127471268,1.3370300498892447,0.1131458793386102,5.399906346155643
144,2.8655390344910154,1.802748840300863,-0.6981546917515984,6.42923276073363
146,0.9317912182306413,0.6837391034237819,-0.41967044512192764,2.28325288158321
148,1.3551599611448366,1.1931175095024695,-1.0028526441669032,3.7131725664565765
150,1.3317657236110503,1.0644334979632701,-0.7716852546590782,3.4352167018811786
152,0.7547106189475636,0.9021440566111143,-1.027840631738283,2.5372618696334106
