sample size,tauhat,sehat,lb,ub
20,1.3372921619253928,1.0427132889083157,-1.067208993951429,3.7417933178022147
22,1.3930491422677602,0.8794564831448142,-0.5665020164396484,3.352600300975169
24,0.6989949237200759,0.7749147374081305,-0.9893992480400178,2.3873890954801693
26,2.4017814363946637,1.1889342378414443,-0.1482288897363242,4.951791762525652
28,2.218222641810315,0.6356572850205773,0.8706893948067524,3.565755888813878
30,1.038790205092678,1.2752440725130558,-1.6403981735366422,3.7179785837219983
32,2.0150138413541523,0.6134827337807455,0.7353112831587989,3.2947163995495057
34,2.065718077973122,0.45812039224252993,1.1156345346437158,3.0158016213025283
36,1.9167555609051077,0.8408877497590777,0.18124854368672416,3.652262578123491
38,1.3930889087077276,0.5821629308859712,0.19643586618499875,2.5897419512304563
40,3.2627306840182757,0.8425244570401718,1.5368975690800275,4.988563798956524
42,1.239359830813788,0.595106069519659,0.023991096456098537,2.454728565171478
44,1.7610508232677085,0.46675573727180614,0.8103004987674638,2.711801147767953
46,2.4203334517120245,0.5920063362459259,1.2172318253949421,3.623435078029107
48,1.4565359429881923,0.41953294370579924,0.6056836966447917,2.307388189331593
50,1.8244937396517567,0.6191838110696084,0.5710216457230475,3.077965833580466
52,2.261236303461632,0.5092507182590784,1.2320022130155144,3.29047039390775
54,3.2424280729605917,0.5063864111739373,2.220498924912399,4.264357221008784
56,3.1178492170293786,0.559114428392953,1.9910281301758095,4.244670303882947
58,1.3525908718347006,0.48349495374322876,0.3793660090977944,2.3258157345716066
60,2.659045378185068,0.47838641709281987,1.6971850218035347,3.6209057345666014
62,2.6186474632950025,0.4824727848239983,1.6495723561470963,3.5877225704429088
64,2.472064451269458,0.3648806411310963,1.7398778792298581,3.2042510233090575
66,1.6286669737182673,0.39910214618746187,0.8285153476027804,2.428818599833754
68,2.4033863826338413,0.3743965287668076,1.6533800117187485,3.153392753548934
70,1.677044757694548,0.4374129551627594,0.8014675980492678,2.5526219173398284
72,1.8402808815633822,0.39506354907813845,1.050036125162838,2.6305256379639266
74,2.6856756569703633,0.36441433710821863,1.957221776987999,3.4141295369527276
76,1.258120472467875,0.43526750023998984,0.38857367997879655,2.1276672649569535
78,2.4047036042129903,0.42137803613520797,1.563395210587241,3.24601199783874
80,2.6897630248648094,0.3828318135986034,1.9258340350612684,3.4536920146683503
82,2.334407421955929,0.3406091024377906,1.6550839875972752,3.0137308563145826
84,1.9880450273893695,0.3514351243126321,1.287471911161553,2.688618143617186
86,2.100858386904927,0.3011174491652836,1.5008687723857728,2.700848001424081
88,1.772322418058498,0.3481451027414035,1.0789313528482851,2.465713483268711
90,2.023155058283026,0.3807425183139926,1.2651549318233455,2.7811551847427065
92,2.2833509978170854,0.41725488458136506,1.4529873147662902,3.1137146808678806
94,2.2542413988506604,0.2733717452633524,1.7104179130560686,2.7980648846452523
96,2.2543846993042496,0.3504829032606349,1.5574110098324865,2.9513583887760126
98,3.096879279442826,0.35782087491907094,2.3855549225411337,3.8082036363445186
100,2.5797607189861846,0.36209065658432826,1.8601816270568619,3.2993398109155074
102,1.9739975017437936,0.37096779804353186,1.2370052219962537,2.7109897814913335
